angle,rsp
0,-6.20085
1,-6.20511
2,-6.21785
3,-6.23898
4,-6.26843
5,-6.30612
6,-6.3521
7,-6.4066
8,-6.47008
9,-6.54328
10,-6.62728
11,-6.72346
12,-6.83339
13,-6.95873
14,-7.10086
15,-7.26028
16,-7.43564
17,-7.62189
18,-7.80766
19,-7.97263
20,-8.08845
21,-8.12864
22,-8.08507
23,-7.97487
24,-7.82877
25,-7.67544
26,-7.5347
27,-7.41822
28,-7.33243
29,-7.28102
30,-7.26649
31,-7.29121
32,-7.35808
33,-7.47114
34,-7.63636
35,-7.86283
36,-8.16496
37,-8.56704
38,-9.11411
39,-9.90299
40,-11.1953
41,-13.0442
42,-11.2178
43,-10.049
44,-9.3683
45,-8.92696
46,-8.633
47,-8.44437
48,-8.33939
49,-8.30662
50,-8.34058
51,-8.4401
52,-8.60757
53,-8.84902
54,-9.17408
55,-9.59401
56,-10.1081
57,-10.6398
58,-10.9029
59,-10.6743
60,-10.24
61,-9.84885
62,-9.55687
63,-9.36151
64,-9.25256
65,-9.22238
66,-9.26732
67,-9.38785
68,-9.58869
69,-9.87943
70,-10.2749
71,-10.7906
72,-11.4051
73,-11.8936
74,-11.8105
75,-11.3455
76,-10.9057
77,-10.5918
78,-10.4017
79,-10.3225
80,-10.3463
81,-10.4699
82,-10.6904
83,-10.9876
84,-11.273
85,-11.3367
86,-11.0531
87,-10.5981
88,-10.1545
89,-9.78385
90,-9.49414
91,-9.27995
92,-9.13456
93,-9.05259
94,-9.03007
95,-9.06356
96,-9.14843
97,-9.27532
98,-9.42355
99,-9.55263
100,-9.60338
101,-9.5302
102,-9.34373
103,-9.09936
104,-8.85085
105,-8.63024
106,-8.45233
107,-8.32295
108,-8.2442
109,-8.21685
110,-8.24125
111,-8.31699
112,-8.44115
113,-8.6038
114,-8.77874
115,-8.91202
116,-8.92973
117,-8.79333
118,-8.54254
119,-8.2508
120,-7.97092
121,-7.72805
122,-7.5313
123,-7.38282
124,-7.28224
125,-7.22842
126,-7.2199
127,-7.25449
128,-7.32791
129,-7.43113
130,-7.54583
131,-7.63965
132,-7.66899
133,-7.59986
134,-7.43483
135,-7.21047
136,-6.96919
137,-6.74079
138,-6.54149
139,-6.37882
140,-6.25597
141,-6.17427
142,-6.13453
143,-6.13763
144,-6.18479
145,-6.27751
146,-6.41699
147,-6.60253
148,-6.8275
149,-7.07043
150,-7.28132
151,-7.38177
152,-7.31769
153,-7.12065
154,-6.87081
155,-6.62958
156,-6.4264
157,-6.27143
158,-6.16587
159,-6.10616
160,-6.08427
161,-6.08528
162,-6.08363
163,-6.04244
164,-5.92454
165,-5.71521
166,-5.43324
167,-5.11473
168,-4.79165
169,-4.48392
170,-4.2015
171,-3.94834
172,-3.72536
173,-3.53207
174,-3.36745
175,-3.23035
176,-3.11969
177,-3.03458
178,-2.9743
179,-2.93834
